Dataset,Original_file_name,Distorted_file_name,Width_original,Height_original,Width,Height,Bitrate,Video_codec,FPS,Duration,MOS,CI,Computed_Mos,temporal_pooling,vmaf_v0.6.1,vmaf_v0.6.1neg,vmaf_float_v0.6.1,vmaf_float_v0.6.1neg,vmaf_float_b_v0.6.3,vmaf_b_v0.6.3,vmaf_float_4k_v0.6.1,vmaf_4k_v0.6.1,vmaf_4k_v0.6.1neg,cambi,float_ssim,psnr_y,psnr_cb,psnr_cr,float_ms_ssim,ciede2000,psnr_hvs_y,psnr_hvs_cb,vmaf_float_b_v0.6.3_bagging,vmaf_float_b_v0.6.3_stddev,vmaf_float_b_v0.6.3_ci_p95_lo,vmaf_float_b_v0.6.3_ci_p95_hi,vmaf_b_v0.6.3_bagging,vmaf_b_v0.6.3_stddev,vmaf_b_v0.6.3_ci_p95_lo,vmaf_b_v0.6.3_ci_p95_hi
AVT-VQDB-UHD-1_2,cutting_orange_tuil_8s.yuv,cutting_orange_tuil_8s_871kbps_1080p_59.94fps_hevc.mp4,1920,1080,3840,2160,871,hevc,59.94,8.0,3.4583333333333304,0.235336675962723,-1,mean,60.52409177083334,58.24941001458333,60.5453149625,58.28127737083334,60.303259475,60.2827926,72.61091821041666,72.59458236458335,70.91203552083333,2.5694068625,0.9857697916666666,39.020117310416666,42.11981642083333,43.97670743333334,0.9726926708333334,40.904890325,34.78949815416667,38.340085502083326,59.90366540416667,1.2404038166666669,57.89777782916667,62.30529415208333,59.88481520625,1.2426302395833335,57.87580079791667,62.2902994
AVT-VQDB-UHD-1_2,cutting_orange_tuil_8s.yuv,cutting_orange_tuil_8s_871kbps_1080p_59.94fps_hevc.mp4,1920,1080,3840,2160,871,hevc,59.94,8.0,3.4583333333333304,0.235336675962723,-1,harmonic_mean,59.8839909185952,57.59282437574469,59.90559751608073,57.62488289078821,59.6706438370983,59.649811409715866,72.28932204300894,72.27284208930229,70.58742021177916,2.520247969703214,0.985765510534124,38.9969274515083,42.10034288385519,43.95386235455209,0.9726856227981752,40.8835134479344,34.76116586072992,38.318593173513285,59.2931411221068,1.208020800564809,57.241415508188375,61.65679088611855,59.27397272712074,1.210239068301858,57.219130750743545,61.64126377203995
AVT-VQDB-UHD-1_2,cutting_orange_tuil_8s.yuv,cutting_orange_tuil_8s_871kbps_1080p_59.94fps_hevc.mp4,1920,1080,3840,2160,871,hevc,59.94,8.0,3.4583333333333304,0.235336675962723,-1,geometric_mean,60.20637399235475,57.92202748908751,60.22778551312067,57.95399221764739,59.989169003168286,59.96852238941885,72.45078756524003,72.43438010334911,70.74991555600356,2.534816860204286,0.9857654785254234,39.007682264742286,42.10953646277151,43.964780497219095,0.9726855263258032,40.89345253710432,34.77434032846677,38.32883491677245,59.60012738620122,1.211565426233223,57.576337005873135,61.98172198615605,59.58112052465275,1.2138012356380272,57.554211981811335,61.966477228166085
AVT-VQDB-UHD-1_2,cutting_orange_tuil_8s.yuv,cutting_orange_tuil_8s_871kbps_1080p_59.94fps_hevc.mp4,1920,1080,3840,2160,871,hevc,59.94,8.0,3.4583333333333304,0.235336675962723,-1,total_variation,1.4106555594989565,1.4048913987473906,1.410536668058455,1.4047447453027142,1.3982952254697292,1.398382651356994,1.0926057035490606,1.0926633736951985,1.0888097912317327,0.043378903966597,0.0005525073068893,0.1811935302713988,0.1709346304801668,0.1547308392484341,0.000597891440501,0.1118023862212945,0.1954391169102295,0.1450801837160752,1.3795528350730686,0.051862910229645,1.3768765052192071,1.4367234154488515,1.3796107327766185,0.0519772839248434,1.377029248434238,1.4372264405010435
AVT-VQDB-UHD-1_2,cutting_orange_tuil_8s.yuv,cutting_orange_tuil_8s_871kbps_1080p_59.94fps_hevc.mp4,1920,1080,3840,2160,871,hevc,59.94,8.0,3.4583333333333304,0.235336675962723,-1,norm_lp1,60.52409177083334,58.24941001458333,60.5453149625,58.28127737083334,60.303259475,60.2827926,72.61091821041666,72.59458236458335,70.91203552083333,2.5694068625,0.9857697916666666,39.020117310416666,42.11981642083333,43.97670743333334,0.9726926708333334,40.904890325,34.78949815416667,38.340085502083326,59.90366540416667,1.2404038166666669,57.89777782916667,62.30529415208333,59.88481520625,1.2426302395833335,57.87580079791667,62.2902994
AVT-VQDB-UHD-1_2,cutting_orange_tuil_8s.yuv,cutting_orange_tuil_8s_871kbps_1080p_59.94fps_hevc.mp4,1920,1080,3840,2160,871,hevc,59.94,8.0,3.4583333333333304,0.235336675962723,-1,norm_lp2,60.82784965013676,58.565275564359226,60.84889884533191,58.59704403120472,60.603713424714186,60.58341280885901,72.76547588244766,72.74920797328114,71.06941711282941,2.6058245508591926,0.9857741005328376,39.033966561205325,42.130876362607104,43.98922904918088,0.9726998252765876,40.91758070247955,34.80621281817003,38.35189434160949,60.19478538786266,1.2847070788433623,58.19623913190894,62.61827726728707,60.17608050666056,1.2868632945509362,58.17439235037859,62.60349516494888
AVT-VQDB-UHD-1_2,cutting_orange_tuil_8s.yuv,cutting_orange_tuil_8s_871kbps_1080p_59.94fps_hevc.mp4,1920,1080,3840,2160,871,hevc,59.94,8.0,3.4583333333333304,0.235336675962723,-1,norm_lp3,61.12013793286563,58.87247876508833,61.1410228494853,58.90413618864957,60.89301052081476,60.872866976419054,72.91494608803578,72.89874294640603,71.22255154369225,2.645388874149749,0.985778405133622,39.04954183074631,42.142851889867806,44.002430670492274,0.972706990003668,40.9317807950568,34.8248577511563,38.36435227308556,60.47584835073041,1.3608805408059612,58.47497742706681,62.92305683986323,60.45728127817301,1.3628187450331135,58.45324841793014,62.90845869523604
AVT-VQDB-UHD-1_2,cutting_orange_tuil_8s.yuv,cutting_orange_tuil_8s_40974kbps_2160p_59.94fps_hevc.mp4,3840,2160,3840,2160,40974,hevc,59.94,8.0,4.66666666666667,0.225906779937615,-1,mean,73.87125746458332,71.90873853125,73.88815249374998,71.96789903541665,73.2528161,73.23664546458333,81.30284879166666,81.29019751874999,79.81238779583333,2.470304120833333,0.9962600354166667,41.46182002708333,43.66581039791666,46.04675569791666,0.9873666791666668,43.13668552708334,38.35818478125,41.20509333333333,72.64251305416668,2.0392224770833334,68.27931960833332,75.59999255833333,72.62752830208335,2.0402008125,68.26169552708333,75.58793520416666
AVT-VQDB-UHD-1_2,cutting_orange_tuil_8s.yuv,cutting_orange_tuil_8s_40974kbps_2160p_59.94fps_hevc.mp4,3840,2160,3840,2160,40974,hevc,59.94,8.0,4.66666666666667,0.225906779937615,-1,harmonic_mean,73.7744980744228,71.8056907596269,73.79137819551987,71.86484327760019,73.15720059671182,73.14104620323204,81.25478361722057,81.24214748129525,79.76179698152698,2.426231691847357,0.9962598013331092,41.44136728362021,43.64142285707828,46.02092619634709,0.9873658785111707,43.11643114754067,38.339772497277565,41.1909701587041,72.54656401145954,2.024557036037807,68.18821154253503,75.49920983886301,72.53159314449161,2.0255641154854533,68.17065061319713,75.48717181583163
AVT-VQDB-UHD-1_2,cutting_orange_tuil_8s.yuv,cutting_orange_tuil_8s_40974kbps_2160p_59.94fps_hevc.mp4,3840,2160,3840,2160,40974,hevc,59.94,8.0,4.66666666666667,0.225906779937615,-1,geometric_mean,73.82191039905366,71.85596767227946,73.83879964544637,71.91513184876234,73.2040118230445,73.18784767337125,81.27847955057563,81.26583539882324,79.78666182356268,2.4389809252962533,0.9962598008836842,41.45075625811511,43.65281006919461,46.0331743482297,0.9873658738550172,43.12569763333107,38.34830111175736,41.19755249480009,72.59347741367434,2.0281609911373413,68.23313410639321,75.54835722843399,72.57849802537486,2.02916256512705,68.21554062849081,75.53630830402179
AVT-VQDB-UHD-1_2,cutting_orange_tuil_8s.yuv,cutting_orange_tuil_8s_40974kbps_2160p_59.94fps_hevc.mp4,3840,2160,3840,2160,40974,hevc,59.94,8.0,4.66666666666667,0.225906779937615,-1,total_variation,1.5468415782881004,1.6059661440501043,1.5467564112734868,1.6070948893528183,1.5374666200417535,1.537490636743215,1.1849395699373697,1.1850120521920668,1.229520912317328,0.0407994551148225,0.0002634530271398,0.2223116513569938,0.2440183569937366,0.2341941127348643,0.0003702192066805,0.1290544613778705,0.2863663924843424,0.2711689582463463,1.51552796868476,0.0361165803757828,1.4820930521920672,1.559844167014614,1.5155885260960331,0.0360636075156576,1.481741974947808,1.5598350626304798
