Dataset,Original file name,Distorted file name,Width original,Height original,Width,Height,Bitrate,Video Codec,FPS,Duration,Model Version,MOS,CI,ComputedMos,vmaf_vmaf_v0.6.1.json_mean,vmaf_vmaf_v0.6.1.json_harmonic_mean,vmaf_vmaf_v0.6.1.json_geometric_mean,vmaf_vmaf_v0.6.1.json_total_variation,vmaf_vmaf_v0.6.1.json_norm_lp_1,vmaf_vmaf_v0.6.1.json_norm_lp_2,vmaf_vmaf_v0.6.1.json_norm_lp_3,vmaf_vmaf_v0.6.1neg.json_mean,vmaf_vmaf_v0.6.1neg.json_harmonic_mean,vmaf_vmaf_v0.6.1neg.json_geometric_mean,vmaf_vmaf_v0.6.1neg.json_total_variation,vmaf_vmaf_v0.6.1neg.json_norm_lp_1,vmaf_vmaf_v0.6.1neg.json_norm_lp_2,vmaf_vmaf_v0.6.1neg.json_norm_lp_3,vmaf_vmaf_float_v0.6.1.json_mean,vmaf_vmaf_float_v0.6.1.json_harmonic_mean,vmaf_vmaf_float_v0.6.1.json_geometric_mean,vmaf_vmaf_float_v0.6.1.json_total_variation,vmaf_vmaf_float_v0.6.1.json_norm_lp_1,vmaf_vmaf_float_v0.6.1.json_norm_lp_2,vmaf_vmaf_float_v0.6.1.json_norm_lp_3,vmaf_vmaf_float_v0.6.1neg.json_mean,vmaf_vmaf_float_v0.6.1neg.json_harmonic_mean,vmaf_vmaf_float_v0.6.1neg.json_geometric_mean,vmaf_vmaf_float_v0.6.1neg.json_total_variation,vmaf_vmaf_float_v0.6.1neg.json_norm_lp_1,vmaf_vmaf_float_v0.6.1neg.json_norm_lp_2,vmaf_vmaf_float_v0.6.1neg.json_norm_lp_3,vmaf_vmaf_float_b_v0.6.3.json_mean,vmaf_vmaf_float_b_v0.6.3.json_harmonic_mean,vmaf_vmaf_float_b_v0.6.3.json_geometric_mean,vmaf_vmaf_float_b_v0.6.3.json_total_variation,vmaf_vmaf_float_b_v0.6.3.json_norm_lp_1,vmaf_vmaf_float_b_v0.6.3.json_norm_lp_2,vmaf_vmaf_float_b_v0.6.3.json_norm_lp_3,vmaf_vmaf_b_v0.6.3.json_mean,vmaf_vmaf_b_v0.6.3.json_harmonic_mean,vmaf_vmaf_b_v0.6.3.json_geometric_mean,vmaf_vmaf_b_v0.6.3.json_total_variation,vmaf_vmaf_b_v0.6.3.json_norm_lp_1,vmaf_vmaf_b_v0.6.3.json_norm_lp_2,vmaf_vmaf_b_v0.6.3.json_norm_lp_3,vmaf_vmaf_float_4k_v0.6.1.json_mean,vmaf_vmaf_float_4k_v0.6.1.json_harmonic_mean,vmaf_vmaf_float_4k_v0.6.1.json_geometric_mean,vmaf_vmaf_float_4k_v0.6.1.json_total_variation,vmaf_vmaf_float_4k_v0.6.1.json_norm_lp_1,vmaf_vmaf_float_4k_v0.6.1.json_norm_lp_2,vmaf_vmaf_float_4k_v0.6.1.json_norm_lp_3,vmaf_vmaf_4k_v0.6.1.json_mean,vmaf_vmaf_4k_v0.6.1.json_harmonic_mean,vmaf_vmaf_4k_v0.6.1.json_geometric_mean,vmaf_vmaf_4k_v0.6.1.json_total_variation,vmaf_vmaf_4k_v0.6.1.json_norm_lp_1,vmaf_vmaf_4k_v0.6.1.json_norm_lp_2,vmaf_vmaf_4k_v0.6.1.json_norm_lp_3,vmaf_vmaf_4k_v0.6.1neg.json_mean,vmaf_vmaf_4k_v0.6.1neg.json_harmonic_mean,vmaf_vmaf_4k_v0.6.1neg.json_geometric_mean,vmaf_vmaf_4k_v0.6.1neg.json_total_variation,vmaf_vmaf_4k_v0.6.1neg.json_norm_lp_1,vmaf_vmaf_4k_v0.6.1neg.json_norm_lp_2,vmaf_vmaf_4k_v0.6.1neg.json_norm_lp_3,cambi_mean,cambi_harmonic_mean,cambi_geometric_mean,cambi_total_variation,cambi_norm_lp_1,cambi_norm_lp_2,cambi_norm_lp_3,float_ssim_mean,float_ssim_harmonic_mean,float_ssim_geometric_mean,float_ssim_total_variation,float_ssim_norm_lp_1,float_ssim_norm_lp_2,float_ssim_norm_lp_3,psnr_y_mean,psnr_y_harmonic_mean,psnr_y_geometric_mean,psnr_y_total_variation,psnr_y_norm_lp_1,psnr_y_norm_lp_2,psnr_y_norm_lp_3,psnr_cb_mean,psnr_cb_harmonic_mean,psnr_cb_geometric_mean,psnr_cb_total_variation,psnr_cb_norm_lp_1,psnr_cb_norm_lp_2,psnr_cb_norm_lp_3,psnr_cr_mean,psnr_cr_harmonic_mean,psnr_cr_geometric_mean,psnr_cr_total_variation,psnr_cr_norm_lp_1,psnr_cr_norm_lp_2,psnr_cr_norm_lp_3,float_ms_ssim_mean,float_ms_ssim_harmonic_mean,float_ms_ssim_geometric_mean,float_ms_ssim_total_variation,float_ms_ssim_norm_lp_1,float_ms_ssim_norm_lp_2,float_ms_ssim_norm_lp_3,ciede2000_mean,ciede2000_harmonic_mean,ciede2000_geometric_mean,ciede2000_total_variation,ciede2000_norm_lp_1,ciede2000_norm_lp_2,ciede2000_norm_lp_3,psnr_hvs_y_mean,psnr_hvs_y_harmonic_mean,psnr_hvs_y_geometric_mean,psnr_hvs_y_total_variation,psnr_hvs_y_norm_lp_1,psnr_hvs_y_norm_lp_2,psnr_hvs_y_norm_lp_3,psnr_hvs_cb_mean,psnr_hvs_cb_harmonic_mean,psnr_hvs_cb_geometric_mean,psnr_hvs_cb_total_variation,psnr_hvs_cb_norm_lp_1,psnr_hvs_cb_norm_lp_2,psnr_hvs_cb_norm_lp_3,vmaf_bagging_mean,vmaf_bagging_harmonic_mean,vmaf_bagging_geometric_mean,vmaf_bagging_total_variation,vmaf_bagging_norm_lp_1,vmaf_bagging_norm_lp_2,vmaf_bagging_norm_lp_3,vmaf_stddev_mean,vmaf_stddev_harmonic_mean,vmaf_stddev_geometric_mean,vmaf_stddev_total_variation,vmaf_stddev_norm_lp_1,vmaf_stddev_norm_lp_2,vmaf_stddev_norm_lp_3,vmaf_ci_p95_lo_mean,vmaf_ci_p95_lo_harmonic_mean,vmaf_ci_p95_lo_geometric_mean,vmaf_ci_p95_lo_total_variation,vmaf_ci_p95_lo_norm_lp_1,vmaf_ci_p95_lo_norm_lp_2,vmaf_ci_p95_lo_norm_lp_3,vmaf_ci_p95_hi_mean,vmaf_ci_p95_hi_harmonic_mean,vmaf_ci_p95_hi_geometric_mean,vmaf_ci_p95_hi_total_variation,vmaf_ci_p95_hi_norm_lp_1,vmaf_ci_p95_hi_norm_lp_2,vmaf_ci_p95_hi_norm_lp_3
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_4000_x264.mp4,1920,1080,1920,1080,4000,x264,30,30,vmaf_v0.6.1.json,4.13,,,81.22755809222222,79.28969071137273,80.33571156058282,3.269516877641824,81.22755809222222,81.9793654008569,82.62568994970941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.918772174444444,1.044845018931253,1.029894473200096,0.1657893225806451,2.918772174444444,4.522132891375409,5.61944257360534,0.9687612733333332,0.9683592916455984,0.9683476920926508,0.005640660734149,0.9687612733333332,0.9691571192452576,0.9695364905549924,35.24597117888889,34.73060021158275,34.98436280925491,0.6038268153503895,35.24597117888889,35.498392997675914,35.740578493071936,43.89581905777778,43.67070888284125,43.781583716354845,0.217323214682981,43.89581905777778,44.0079015981499,44.11764711648639,45.16292251666667,44.973893386801656,45.06640127426323,0.212654571746385,45.16292251666667,45.25903709985144,45.35455544994567,0.9613357822222222,0.96080937244812,0.960791953994897,0.0056740589543937,0.9613357822222222,0.9618562373721726,0.9623548600368476,38.30678405111111,37.88439445000321,38.09151424255612,0.4387715773081203,38.30678405111111,38.5177633725932,38.72361446053507,33.548355674444444,32.88833306919432,33.2144145576688,0.889533958843159,33.548355674444444,33.86662668866453,34.16797559197064,40.65639885555555,40.40462706621357,40.52824821961004,0.2567309243604004,40.65639885555555,40.78234980720966,40.90579602816703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_4000_x264.mp4,1920,1080,1920,1080,4000,x264,30,30,vmaf_v0.6.1neg.json,4.13,,,,,,,,,,79.4087781811111,77.45756298022636,78.51001897225306,3.263755268075639,79.4087781811111,80.16716255349719,80.81992466107764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.918772174444444,1.044845018931253,1.029894473200096,0.1657893225806451,2.918772174444444,4.522132891375409,5.61944257360534,0.9687612733333332,0.9683592916455984,0.9683476920926508,0.005640660734149,0.9687612733333332,0.9691571192452576,0.9695364905549924,35.24597117888889,34.73060021158275,34.98436280925491,0.6038268153503895,35.24597117888889,35.498392997675914,35.740578493071936,43.89581905777778,43.67070888284125,43.781583716354845,0.217323214682981,43.89581905777778,44.0079015981499,44.11764711648639,45.16292251666667,44.973893386801656,45.06640127426323,0.212654571746385,45.16292251666667,45.25903709985144,45.35455544994567,0.9613357822222222,0.96080937244812,0.960791953994897,0.0056740589543937,0.9613357822222222,0.9618562373721726,0.9623548600368476,38.30678405111111,37.88439445000321,38.09151424255612,0.4387715773081203,38.30678405111111,38.5177633725932,38.72361446053507,33.548355674444444,32.88833306919432,33.2144145576688,0.889533958843159,33.548355674444444,33.86662668866453,34.16797559197064,40.65639885555555,40.40462706621357,40.52824821961004,0.2567309243604004,40.65639885555555,40.78234980720966,40.90579602816703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_4000_x264.mp4,1920,1080,1920,1080,4000,x264,30,30,vmaf_float_v0.6.1.json,4.13,,,,,,,,,,,,,,,,,81.23240854666668,79.29452985769674,80.34056782325848,3.268988572858732,81.23240854666668,81.98419877252142,82.63050028129254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.918772174444444,1.044845018931253,1.029894473200096,0.1657893225806451,2.918772174444444,4.522132891375409,5.61944257360534,0.9687612733333332,0.9683592916455984,0.9683476920926508,0.005640660734149,0.9687612733333332,0.9691571192452576,0.9695364905549924,35.24597117888889,34.73060021158275,34.98436280925491,0.6038268153503895,35.24597117888889,35.498392997675914,35.740578493071936,43.89581905777778,43.67070888284125,43.781583716354845,0.217323214682981,43.89581905777778,44.0079015981499,44.11764711648639,45.16292251666667,44.973893386801656,45.06640127426323,0.212654571746385,45.16292251666667,45.25903709985144,45.35455544994567,0.9613357822222222,0.96080937244812,0.960791953994897,0.0056740589543937,0.9613357822222222,0.9618562373721726,0.9623548600368476,38.30678405111111,37.88439445000321,38.09151424255612,0.4387715773081203,38.30678405111111,38.5177633725932,38.72361446053507,33.548355674444444,32.88833306919432,33.2144145576688,0.889533958843159,33.548355674444444,33.86662668866453,34.16797559197064,40.65639885555555,40.40462706621357,40.52824821961004,0.2567309243604004,40.65639885555555,40.78234980720966,40.90579602816703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_4000_x264.mp4,1920,1080,1920,1080,4000,x264,30,30,vmaf_float_v0.6.1neg.json,4.13,,,,,,,,,,,,,,,,,,,,,,,,79.42266399,77.47044435529496,78.5234517005059,3.2644711423804225,79.42266399,80.18142212998826,80.8344988546832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.918772174444444,1.044845018931253,1.029894473200096,0.1657893225806451,2.918772174444444,4.522132891375409,5.61944257360534,0.9687612733333332,0.9683592916455984,0.9683476920926508,0.005640660734149,0.9687612733333332,0.9691571192452576,0.9695364905549924,35.24597117888889,34.73060021158275,34.98436280925491,0.6038268153503895,35.24597117888889,35.498392997675914,35.740578493071936,43.89581905777778,43.67070888284125,43.781583716354845,0.217323214682981,43.89581905777778,44.0079015981499,44.11764711648639,45.16292251666667,44.973893386801656,45.06640127426323,0.212654571746385,45.16292251666667,45.25903709985144,45.35455544994567,0.9613357822222222,0.96080937244812,0.960791953994897,0.0056740589543937,0.9613357822222222,0.9618562373721726,0.9623548600368476,38.30678405111111,37.88439445000321,38.09151424255612,0.4387715773081203,38.30678405111111,38.5177633725932,38.72361446053507,33.548355674444444,32.88833306919432,33.2144145576688,0.889533958843159,33.548355674444444,33.86662668866453,34.16797559197064,40.65639885555555,40.40462706621357,40.52824821961004,0.2567309243604004,40.65639885555555,40.78234980720966,40.90579602816703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_4000_x264.mp4,1920,1080,1920,1080,4000,x264,30,30,vmaf_float_b_v0.6.3.json,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.8242105477778,77.84038172457942,78.90890166048666,3.194388147942158,79.8242105477778,80.59798259688641,81.2643345325344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.918772174444444,1.044845018931253,1.029894473200096,0.1657893225806451,2.918772174444444,4.522132891375409,5.61944257360534,0.9687612733333332,0.9683592916455984,0.9683476920926508,0.005640660734149,0.9687612733333332,0.9691571192452576,0.9695364905549924,35.24597117888889,34.73060021158275,34.98436280925491,0.6038268153503895,35.24597117888889,35.498392997675914,35.740578493071936,43.89581905777778,43.67070888284125,43.781583716354845,0.217323214682981,43.89581905777778,44.0079015981499,44.11764711648639,45.16292251666667,44.973893386801656,45.06640127426323,0.212654571746385,45.16292251666667,45.25903709985144,45.35455544994567,0.9613357822222222,0.96080937244812,0.960791953994897,0.0056740589543937,0.9613357822222222,0.9618562373721726,0.9623548600368476,38.30678405111111,37.88439445000321,38.09151424255612,0.4387715773081203,38.30678405111111,38.5177633725932,38.72361446053507,33.548355674444444,32.88833306919432,33.2144145576688,0.889533958843159,33.548355674444444,33.86662668866453,34.16797559197064,40.65639885555555,40.40462706621357,40.52824821961004,0.2567309243604004,40.65639885555555,40.78234980720966,40.90579602816703,79.94787328666666,78.15345961067709,79.11758331262624,3.2031093270300337,79.94787328666666,80.65349484551486,81.2641166008821,1.770198787777778,1.639224445030691,0.0,0.2216845361512792,1.770198787777778,1.9291525258766715,2.1996590021225995,76.93668991777777,75.0381554581384,76.06849885703049,3.0608217552836483,76.93668991777777,77.66125426038033,78.27993122546043,83.01145272444444,81.39177383338091,82.25189716143296,3.2409900300333705,83.01145272444444,83.67016516946246,84.24833074627443
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_4000_x264.mp4,1920,1080,1920,1080,4000,x264,30,30,vmaf_b_v0.6.3.json,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.81930271777777,77.8354899968319,78.90398992070216,3.1948677363737485,79.81930271777777,80.59309048059686,81.25946409674896,,,,,,,,,,,,,,,,,,,,,,2.918772174444444,1.044845018931253,1.029894473200096,0.1657893225806451,2.918772174444444,4.522132891375409,5.61944257360534,0.9687612733333332,0.9683592916455984,0.9683476920926508,0.005640660734149,0.9687612733333332,0.9691571192452576,0.9695364905549924,35.24597117888889,34.73060021158275,34.98436280925491,0.6038268153503895,35.24597117888889,35.498392997675914,35.740578493071936,43.89581905777778,43.67070888284125,43.781583716354845,0.217323214682981,43.89581905777778,44.0079015981499,44.11764711648639,45.16292251666667,44.973893386801656,45.06640127426323,0.212654571746385,45.16292251666667,45.25903709985144,45.35455544994567,0.9613357822222222,0.96080937244812,0.960791953994897,0.0056740589543937,0.9613357822222222,0.9618562373721726,0.9623548600368476,38.30678405111111,37.88439445000321,38.09151424255612,0.4387715773081203,38.30678405111111,38.5177633725932,38.72361446053507,33.548355674444444,32.88833306919432,33.2144145576688,0.889533958843159,33.548355674444444,33.86662668866453,34.16797559197064,40.65639885555555,40.40462706621357,40.52824821961004,0.2567309243604004,40.65639885555555,40.78234980720966,40.90579602816703,79.94349689222223,78.14909451430081,79.11320181940995,3.203588526140156,79.94349689222223,80.64913506169997,81.25977985263665,1.770436458888889,1.6394738943876583,0.0,0.2216392057842046,1.770436458888889,1.9293492825031449,2.199772978010932,76.9319200911111,75.03378418623475,76.06390490878817,3.061156273637375,76.9319200911111,77.65634084523548,78.27489543616494,83.00782652444444,81.3878688921295,82.24813306651063,3.2411961802002227,83.00782652444444,83.66666555355627,84.24494574812343
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_4000_x264.mp4,1920,1080,1920,1080,4000,x264,30,30,vmaf_float_4k_v0.6.1.json,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8363049877778,89.3501587061487,89.60036877040912,2.31490580756396,89.8363049877778,90.05434850945288,90.25676806332086,,,,,,,,,,,,,,,2.918772174444444,1.044845018931253,1.029894473200096,0.1657893225806451,2.918772174444444,4.522132891375409,5.61944257360534,0.9687612733333332,0.9683592916455984,0.9683476920926508,0.005640660734149,0.9687612733333332,0.9691571192452576,0.9695364905549924,35.24597117888889,34.73060021158275,34.98436280925491,0.6038268153503895,35.24597117888889,35.498392997675914,35.740578493071936,43.89581905777778,43.67070888284125,43.781583716354845,0.217323214682981,43.89581905777778,44.0079015981499,44.11764711648639,45.16292251666667,44.973893386801656,45.06640127426323,0.212654571746385,45.16292251666667,45.25903709985144,45.35455544994567,0.9613357822222222,0.96080937244812,0.960791953994897,0.0056740589543937,0.9613357822222222,0.9618562373721726,0.9623548600368476,38.30678405111111,37.88439445000321,38.09151424255612,0.4387715773081203,38.30678405111111,38.5177633725932,38.72361446053507,33.548355674444444,32.88833306919432,33.2144145576688,0.889533958843159,33.548355674444444,33.86662668866453,34.16797559197064,40.65639885555555,40.40462706621357,40.52824821961004,0.2567309243604004,40.65639885555555,40.78234980720966,40.90579602816703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_4000_x264.mp4,1920,1080,1920,1080,4000,x264,30,30,vmaf_4k_v0.6.1.json,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.83246191333335,89.34631421598833,89.59652159840068,2.3153102269187986,89.83246191333335,90.05051498965679,90.25294856051104,,,,,,,,2.918772174444444,1.044845018931253,1.029894473200096,0.1657893225806451,2.918772174444444,4.522132891375409,5.61944257360534,0.9687612733333332,0.9683592916455984,0.9683476920926508,0.005640660734149,0.9687612733333332,0.9691571192452576,0.9695364905549924,35.24597117888889,34.73060021158275,34.98436280925491,0.6038268153503895,35.24597117888889,35.498392997675914,35.740578493071936,43.89581905777778,43.67070888284125,43.781583716354845,0.217323214682981,43.89581905777778,44.0079015981499,44.11764711648639,45.16292251666667,44.973893386801656,45.06640127426323,0.212654571746385,45.16292251666667,45.25903709985144,45.35455544994567,0.9613357822222222,0.96080937244812,0.960791953994897,0.0056740589543937,0.9613357822222222,0.9618562373721726,0.9623548600368476,38.30678405111111,37.88439445000321,38.09151424255612,0.4387715773081203,38.30678405111111,38.5177633725932,38.72361446053507,33.548355674444444,32.88833306919432,33.2144145576688,0.889533958843159,33.548355674444444,33.86662668866453,34.16797559197064,40.65639885555555,40.40462706621357,40.52824821961004,0.2567309243604004,40.65639885555555,40.78234980720966,40.90579602816703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_4000_x264.mp4,1920,1080,1920,1080,4000,x264,30,30,vmaf_4k_v0.6.1neg.json,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.48807350555555,87.9980940747015,88.24969634315917,2.335369116796441,88.48807350555555,88.70939951032793,88.91586192117325,2.918772174444444,1.044845018931253,1.029894473200096,0.1657893225806451,2.918772174444444,4.522132891375409,5.61944257360534,0.9687612733333332,0.9683592916455984,0.9683476920926508,0.005640660734149,0.9687612733333332,0.9691571192452576,0.9695364905549924,35.24597117888889,34.73060021158275,34.98436280925491,0.6038268153503895,35.24597117888889,35.498392997675914,35.740578493071936,43.89581905777778,43.67070888284125,43.781583716354845,0.217323214682981,43.89581905777778,44.0079015981499,44.11764711648639,45.16292251666667,44.973893386801656,45.06640127426323,0.212654571746385,45.16292251666667,45.25903709985144,45.35455544994567,0.9613357822222222,0.96080937244812,0.960791953994897,0.0056740589543937,0.9613357822222222,0.9618562373721726,0.9623548600368476,38.30678405111111,37.88439445000321,38.09151424255612,0.4387715773081203,38.30678405111111,38.5177633725932,38.72361446053507,33.548355674444444,32.88833306919432,33.2144145576688,0.889533958843159,33.548355674444444,33.86662668866453,34.16797559197064,40.65639885555555,40.40462706621357,40.52824821961004,0.2567309243604004,40.65639885555555,40.78234980720966,40.90579602816703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_1200_x264.mp4,1920,1080,1920,1080,1200,x264,30,30,vmaf_v0.6.1.json,1.78,,,52.108157398888885,47.65429363361079,49.94965963134656,4.182542212458286,52.108157398888885,53.99732137091984,55.63617991226064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.40131367,1.0431543249084774,1.0670053484290192,0.1676539265850945,2.40131367,3.6783116070468895,4.625665919334936,0.8780968344444444,0.874305347794371,0.8739411379954157,0.0191372424916573,0.8780968344444444,0.8819700890318252,0.8855732028880043,30.452898424444445,29.954638921149527,30.198427614398348,0.5831634226918799,30.452898424444445,30.69859301422818,30.933950579715106,41.38575052555555,41.23643887007686,41.30992533766711,0.1651012046718574,41.38575052555555,41.46008369795016,41.532835803079074,42.32704605777778,42.20715606407319,42.26571508873266,0.1724182558398218,42.32704605777778,42.38821575710023,42.44914245269344,0.8796274388888888,0.8762085083725124,0.8758921515192447,0.0166724438264738,0.8796274388888888,0.8831290697160114,0.8864045453636136,34.049162286666665,33.63776987360274,33.83904874134039,0.480706466073415,34.049162286666665,34.254248707919295,34.45326619765184,26.99485715,26.30842859849368,26.64341757880939,0.7947047141268074,26.99485715,27.33100295095288,27.649054658619928,37.441793366666666,37.25519399164824,37.34658726086728,0.1981167953281424,37.441793366666666,37.53546335649983,37.627395226551386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
