Dataset,Original_file_name,Distorted_file_name,Width_original,Height_original,Width,Height,Bitrate,Video_codec,FPS,Duration,MOS,CI,Computed_Mos,Window_size,Window_stride,SSIM_Minkowski_pooling,Mode,temporal_pooling,vmaf_v0.6.1,vmaf_v0.6.1neg,vmaf_float_v0.6.1,vmaf_float_v0.6.1neg,vmaf_float_b_v0.6.3,vmaf_b_v0.6.3,vmaf_float_4k_v0.6.1,vmaf_4k_v0.6.1,vmaf_4k_v0.6.1neg,cambi,float_ssim,psnr_y,psnr_cb,psnr_cr,float_ms_ssim,ciede2000,psnr_hvs_y,psnr_hvs_cb,psnr_hvs_cr,psnr_hvs,vmaf_float_b_v0.6.3_bagging,vmaf_float_b_v0.6.3_stddev,vmaf_float_b_v0.6.3_ci_p95_lo,vmaf_float_b_v0.6.3_ci_p95_hi,vmaf_b_v0.6.3_bagging,vmaf_b_v0.6.3_stddev,vmaf_b_v0.6.3_ci_p95_lo,vmaf_b_v0.6.3_ci_p95_hi,integer_vif_scale3,eSSIM,SSIM
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_1200_x264.mp4,1920,1080,1920,1080,1200,x264,30,30,3.29,-1,-1,8,4,3,2,mean,64.22244808111111,62.34012099555556,64.22366292111111,62.34505629222223,63.74334121,63.74299645222222,76.10795789333332,76.11437584444444,74.65926568333335,2.9256491088888885,0.9641240211111112,35.003850307777775,39.88620156777778,39.46966202666666,0.9632951277777778,37.59966430111112,32.80655772,37.77049605222221,37.34776008777778,33.41419049666666,63.45948934444445,1.8150621022222224,60.76382009111112,67.13060661,63.456894766666665,1.8117413177777777,60.770477648888885,67.12227570444445,0.8466574255555556,0.82706595,0.9275336322222224
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_1200_x264.mp4,1920,1080,1920,1080,1200,x264,30,30,3.29,-1,-1,8,4,3,2,harmonic_mean,63.186733690889625,61.29968770621622,63.18616512087955,61.30229293472497,62.7361769965022,62.73768020778121,75.7428077292976,75.75026091005444,74.29891216134934,2.7918053561545,0.9638904178398442,34.95138316181462,39.87348101795327,39.453870112219725,0.9631201482419848,37.5548181150373,32.67929461833988,37.7441094838606,37.32061642413635,33.29963032885171,62.5081855669462,1.7950632981899246,59.73861377880377,66.3125907152724,62.50707136827127,1.7917902617437012,59.74737029581657,66.30519913349453,0.8442037632178123,0.8260448670490605,0.9272803170661608
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_1200_x264.mp4,1920,1080,1920,1080,1200,x264,30,30,3.29,-1,-1,8,4,3,2,geometric_mean,63.70889940928186,61.82427696506754,63.70927103237823,61.82809899654075,63.243129791716,63.24366306692667,75.92494577585592,75.93187468737626,74.47861279489857,2.833349459055358,0.9638849419643496,34.97690286127385,39.87967167998567,39.46154856147884,0.9631161480320624,37.57663872181222,32.741098308507084,37.756937096993525,37.33380472438376,33.35530102650835,62.98647249342358,1.7993682061050316,60.25936708827106,66.72264394281734,62.9845807103216,1.7960740316406605,60.26698474977424,66.71476759378606,0.843933243508532,0.8259274646514995,0.9272698963693212
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_1200_x264.mp4,1920,1080,1920,1080,1200,x264,30,30,3.29,-1,-1,8,4,3,2,percentile_50,64.64601,62.5303015,64.6416395,62.5384845,64.06080850000001,64.0295665,76.40115399999999,76.4111485,74.8888665,2.5763755,0.967795,34.9426615,39.788008000000005,39.3625065,0.9658855,37.5386225,32.6845945,37.7006025,37.244611,33.315219,63.7412815,1.822718,61.461567,67.37335150000001,63.747368,1.8188035,61.464862,67.356043,0.858843,0.8307255,0.927532
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_1200_x264.mp4,1920,1080,1920,1080,1200,x264,30,30,3.29,-1,-1,8,4,3,2,percentile_5,50.9681271,49.3559262,50.9478456,49.3467837,50.77375565,50.78298025,67.3901502,67.4153,66.1494221,2.03863775,0.9268971,32.960523249999994,38.81985015,38.3003854,0.93162545,35.608979500000004,29.6338914,36.2711789,35.80237595,30.370670550000003,50.79845175,1.41363895,47.875849200000005,54.8762233,50.8144642,1.4099776,47.89085885,54.8772241,0.73366485,0.7512811500000001,0.8916567000000001
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_1200_x264.mp4,1920,1080,1920,1080,1200,x264,30,30,3.29,-1,-1,8,4,3,2,percentile_95,75.6129641,73.79368945,75.6197498,73.80559930000001,75.0541777,75.05051345,83.6366686,83.63375969999998,82.293086,4.399938799999999,0.9878043,37.1047537,41.1196118,40.8544027,0.9846522,39.7562806,36.06761605,39.50926655,39.15104165,36.53570175,74.45137509999999,2.1587521,70.93099999999998,77.8699427,74.43771645,2.155744,70.93679834999999,77.86408934999999,0.9290471,0.88526445,0.9576874
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_1200_x264.mp4,1920,1080,1920,1080,1200,x264,30,30,3.29,-1,-1,8,4,3,2,norm_lp1,64.22244808111111,62.34012099555556,64.22366292111111,62.34505629222223,63.74334121,63.74299645222222,76.10795789333332,76.11437584444444,74.65926568333335,2.9256491088888885,0.9641240211111112,35.003850307777775,39.88620156777778,39.46966202666666,0.9632951277777778,37.59966430111112,32.80655772,37.77049605222221,37.34776008777778,33.41419049666666,63.45948934444445,1.8150621022222224,60.76382009111112,67.13060661,63.456894766666665,1.8117413177777777,60.770477648888885,67.12227570444445,0.8466574255555556,0.82706595,0.9275336322222224
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_1200_x264.mp4,1920,1080,1920,1080,1200,x264,30,30,3.29,-1,-1,8,4,3,2,norm_lp2,64.71073528872299,62.830153179466606,64.71267843752024,62.83607081879543,64.22025903811647,64.2191494387201,76.28691991078452,76.29285445314005,74.83593626410251,3.024822601452381,0.9643590839073154,35.03070807919195,39.892752645271,39.47781275620683,0.9634717228202132,37.62269055871086,32.871691107689635,37.78408764837367,37.36175834027636,33.47278752331444,63.91150744928073,1.8303956297295096,61.23606444159226,67.52377843597006,63.90830137138912,1.8270470596835555,61.24194623536937,67.51503491334263,0.849252752195091,0.8281756078705349,0.9277956435288088
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_1200_x264.mp4,1920,1080,1920,1080,1200,x264,30,30,3.29,-1,-1,8,4,3,2,norm_lp3,65.17503250285729,63.2958533759683,65.17760481810832,63.30263879563532,64.67482910326487,64.67305359172683,76.46191623115288,76.46739376471217,75.00872707588458,3.126891698313087,0.9645902312053072,35.05746818481027,39.89932434273027,39.48600057562432,0.9636459799909816,37.6457069376951,32.93644632586881,37.7977098180692,37.37579958437096,33.53105160021845,64.3433195763932,1.8457789742361177,61.67910582469242,67.9026480632621,64.33958181103104,1.842400256418504,61.6843587332765,67.89353079355153,0.8517258955708026,0.82925747867774,0.9280558926102396
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,2.0,-1,-1,8,4,3,2,mean,38.89453798555556,37.4095592,38.888619868888895,37.403943005555554,38.683246,38.68987623555555,57.73277436888888,57.74688133888889,56.56648972555555,3.835794005555556,0.9325501788888888,30.98822210111112,37.121744213333336,34.730232145555554,0.9339261755555556,34.658617675555554,28.990798004444446,34.44268498666666,33.796783403333336,29.631630636666667,38.687321100000005,1.6539909377777775,36.13045098222222,41.63714619444445,38.69110687888889,1.6544744655555557,36.13545243333333,41.64627316,0.7351865677777778,0.7421041300000001,0.8855053455555556
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,2.0,-1,-1,8,4,3,2,harmonic_mean,37.23886322429599,35.7557339374638,37.22945032731619,35.74625396269232,37.12378462236626,37.13383187759563,57.215397906236646,57.23082747624849,56.059930381059445,3.732905790579225,0.9321355636256764,30.962023628817285,37.11349564170463,34.72256511815091,0.9336217213992974,34.62968898704779,28.90729707875732,34.42360293768609,33.776422253736804,29.55590495479698,37.20470473535843,1.6304296882460672,34.363838946715425,40.43244856541524,37.21139652649958,1.6308790367276202,34.37295287801195,40.44536251868613,0.7315656521874603,0.7411062373444459,0.8852359158367322
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,2.0,-1,-1,8,4,3,2,geometric_mean,38.0575681491127,36.57290432387518,38.04993135037227,36.56537312302664,37.89413477806775,37.90245289485844,57.47103960563237,57.48581313928066,56.31006868880584,3.76932713105189,0.9321195511212872,30.9747149830558,37.11750313314459,34.72628488808142,0.933610362867948,34.643708748360446,28.9475652769203,34.43283896321524,33.78626559127729,29.59245120612977,37.93711192676891,1.6349836965922295,35.246777510163454,41.022762128633474,37.94233275363565,1.6354424881058287,35.25377606884173,41.03381605787844,0.7308795761995793,0.7409264392868347,0.885218384862398
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,2.0,-1,-1,8,4,3,2,percentile_50,38.140044,36.768989000000005,38.123052,36.7700725,37.9273335,37.943301,57.4342425,57.4423835,56.3645315,3.5705195,0.933437,31.0026715,37.024411,34.649591,0.934556,34.5972095,28.882741,34.3211035,33.6909755,29.53817,38.0755065,1.585415,35.756424,40.9290015,38.0871995,1.584686,35.749026,40.9362125,0.7320285,0.7435415,0.884181
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,2.0,-1,-1,8,4,3,2,percentile_5,26.40961685,25.1176942,26.3794115,25.09306235,26.53693615,26.5552113,48.59401305,48.6162462,47.72816065000001,2.99145555,0.88594235,29.5487444,36.2878939,33.96860015,0.89410755,33.15191065,26.54464615,33.233343000000005,32.575380450000004,27.28486475,26.7521994,1.32271105,23.588470750000003,30.5730188,26.757186,1.32522355,23.6434423,30.61806105,0.6108406000000001,0.6720818000000001,0.8512228000000001
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,2.0,-1,-1,8,4,3,2,percentile_95,51.8777853,50.2136829,51.87554265,50.22196769999999,51.26908155,51.26832854999999,66.4823861,66.47988745,65.17806575,5.375303799999999,0.97051595,32.3832122,38.05816615,35.5494211,0.9671882,36.39880615,31.4837886,35.8834789,35.279752349999995,32.030251050000004,50.9716753,2.13787865,48.70517875,53.41503555,50.96855835,2.1394756,48.7022431,53.4125839,0.8531633,0.80065915,0.9198809
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,2.0,-1,-1,8,4,3,2,norm_lp1,38.89453798555556,37.4095592,38.888619868888895,37.403943005555554,38.683246,38.68987623555555,57.73277436888888,57.74688133888889,56.56648972555555,3.835794005555556,0.9325501788888888,30.98822210111112,37.121744213333336,34.730232145555554,0.9339261755555556,34.658617675555554,28.990798004444446,34.44268498666666,33.796783403333336,29.631630636666667,38.687321100000005,1.6539909377777775,36.13045098222222,41.63714619444445,38.69110687888889,1.6544744655555557,36.13545243333333,41.64627316,0.7351865677777778,0.7421041300000001,0.8855053455555556
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,2.0,-1,-1,8,4,3,2,norm_lp2,39.700068835390574,38.21460928744229,39.69568139629813,38.21071930116974,39.44462248552603,39.44973374215234,57.99140299003075,58.0048605825378,56.82005113936744,3.907431810770975,0.9329774851142604,31.0016926046178,37.12599721977118,34.73418628062174,0.9342400494186932,34.673579584972416,29.034078852999468,34.45259047744467,33.80737916110413,29.67085998245111,39.411873309229634,1.6738313151371675,36.96249205437629,42.24273516539894,39.41436305097008,1.6743473110435805,36.96576450040674,42.250016593455584,0.7394277995971907,0.7432668029788817,0.8857920706776927
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,2.0,-1,-1,8,4,3,2,norm_lp3,40.4729295153793,38.98727371552831,40.46989038354343,38.98491860891024,40.17724807333923,40.18100617687771,58.246986202994094,58.2598123710286,57.07085114709947,3.983134601673472,0.9334012973217398,31.015123837318207,37.1302617882031,34.73814689233806,0.9345518912744876,34.68858884062974,29.07737654411057,34.4625542140405,33.81805262092432,29.71011424947454,40.11024151151173,1.6944596200297055,37.748099266079805,42.83754002124627,40.11157081067102,1.695012686443412,37.74988275829428,42.84308856795074,0.7435788648542535,0.7444134373712905,0.8860784651944112
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.56,-1,-1,8,4,3,2,mean,40.22171989444444,38.41531446444445,40.207080457777785,38.40214083333333,40.28255002666668,40.29866803555555,59.22714437222222,59.25004838888889,57.80538543666666,3.573892455555556,0.9127506577777778,31.372959721111112,37.98606028111112,37.54581921555556,0.9173339155555555,34.671374246666666,28.249661564444445,35.10197812444445,34.66782711,28.98352130555556,40.32822713444445,1.990818772222222,37.28204893333333,43.85629164777778,40.33999434333334,1.9881070188888887,37.30411627222223,43.86349064444444,0.69194046,0.7299043677777778,0.8810452366666667
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.56,-1,-1,8,4,3,2,harmonic_mean,38.14331971402188,36.34810119943104,38.12215199412361,36.32827355229712,38.333447576221225,38.35592317304109,58.54592422804969,58.57146643563932,57.14217203550032,3.481135296275233,0.9118504453193031,31.31175247258108,37.97244771789534,37.52911540579472,0.916671478035401,34.61103575125074,28.12936620357067,35.07244709378413,34.63777384277721,28.872089944588154,38.47832492120104,1.924431432014716,34.86906642359339,42.30464164928998,38.49549524434199,1.9218453113580647,34.90069385960536,42.31607762919795,0.6862117047733591,0.7283911408373096,0.8806069852969203
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.56,-1,-1,8,4,3,2,geometric_mean,39.14794466786128,37.344406309968925,39.12993071551147,37.327794593384304,39.27524036074931,39.29464797674641,58.87938961279812,58.90364633394268,57.4664267366481,3.513775026120697,0.9118052555119588,31.341305945841984,37.97906415414543,37.537232218391466,0.916640203989241,34.64026171027574,28.18707949549886,35.08676848832837,34.652332486205886,28.92562212307459,39.372563229906106,1.9401748929233245,36.0373379349282,43.05479153316305,39.38712549731808,1.9375352998845548,36.06438121628756,43.06420799588531,0.6848890246251688,0.7281093174691659,0.8805775948449405
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.56,-1,-1,8,4,3,2,percentile_50,38.5067775,36.7083965,38.4877435,36.681837,38.5845245,38.6089205,58.3262555,58.356604,56.887129,3.5380555,0.9113425,31.181167,37.8748085,37.4301935,0.9164105,34.467209,27.8922975,35.001535000000004,34.540442,28.6292975,38.7645435,1.9970775,35.4530845,42.470707,38.788843,1.996217,35.489285499999994,42.4833755,0.679542,0.7256775,0.8757014999999999
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.56,-1,-1,8,4,3,2,percentile_5,27.271998,25.98816235,27.24660925,25.95414205,27.78100125,27.8105398,49.6693554,49.70755275,48.55608475,2.62961455,0.8481134,29.37397265,36.97047035,36.32736795,0.8611619500000001,32.62936265,25.58145345,33.63622415,33.11289755,26.38601745,28.126,1.38115985,23.69104775,31.90637145,28.149035,1.37792325,23.7443591,31.92807285,0.55198665,0.6541029,0.8413899
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.56,-1,-1,8,4,3,2,percentile_95,56.1078736,54.02074295,56.11554025,54.02002125,55.74298045,55.7394097,70.12700455,70.1286328,68.5891754,4.770265,0.9684923,33.6803444,39.22792535,38.9394248,0.9655125,37.14940225,31.3658948,36.86137475,36.5398604,32.02286085,55.3723629,2.7299009,53.44882509999999,58.5304151,55.36223085,2.7260329,53.44213185,58.5137762,0.8393115,0.8101858499999999,0.9255277
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.56,-1,-1,8,4,3,2,norm_lp1,40.22171989444444,38.41531446444445,40.207080457777785,38.40214083333333,40.28255002666668,40.29866803555555,59.22714437222222,59.25004838888889,57.80538543666666,3.573892455555556,0.9127506577777778,31.372959721111112,37.98606028111112,37.54581921555556,0.9173339155555555,34.671374246666666,28.249661564444445,35.10197812444445,34.66782711,28.98352130555556,40.32822713444445,1.990818772222222,37.28204893333333,43.85629164777778,40.33999434333334,1.9881070188888887,37.30411627222223,43.86349064444444,0.69194046,0.7299043677777778,0.8810452366666667
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.56,-1,-1,8,4,3,2,norm_lp2,41.28680260947497,39.47985098712152,41.27538415544227,39.46994268926262,41.28440482334658,41.297364281351975,59.57626605852271,59.59781410676434,58.146232143543216,3.635225542335036,0.913689946660974,31.404742464474268,37.99307829486629,37.55443247925728,0.918023421742988,34.70261348587293,28.31277423782915,35.11723274407552,34.68339328071708,29.041876502192583,41.27945878947224,2.04141043936852,38.49869402559272,44.66140687515529,41.28853074464499,2.0385962536232487,38.516084670250656,44.6663736115315,0.698928088938475,0.7316989794339951,0.8815138556166626
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.56,-1,-1,8,4,3,2,norm_lp3,42.321000905023446,40.514638127263545,42.31250656117393,40.50767545272267,42.26118368428232,42.27125025631405,59.925332071489706,59.94553580163864,58.48758138227648,3.698227394319421,0.9146220174407874,31.43662330095122,38.000117134850086,37.56307114107042,0.9187081643355856,34.733949709017935,28.37628957866031,35.132527064686144,34.69902817491545,29.10058100770628,42.208803708384025,2.0908923521352323,39.6577234342598,45.458436288066295,42.21538952031936,2.0879529813907056,39.6710031830528,45.4612380823776,0.7057655732757471,0.733488340731092,0.8819831243637775
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_300_x264.mp4,640,480,1920,1080,300,x264,30,30,1.72,-1,-1,8,4,3,2,mean,27.324115756666668,26.21152772888889,27.31669383333333,26.20319774333333,27.16776608555556,27.17423500888889,48.516321643333335,48.52616403,47.64067588222222,5.297232478888889,0.9293656688888888,29.340101805555555,35.59060401111111,32.09688289777778,0.9278625044444444,33.58504090222222,27.22901312333333,32.53873398333333,31.03647942777778,27.82652287333333,27.14571305444444,2.281076001111112,23.300011132222224,31.308775766666667,27.15102525444444,2.2837145000000003,23.30281151333333,31.323027856666663,0.7244513177777777,0.7099305122222223,0.8677524733333333
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_300_x264.mp4,640,480,1920,1080,300,x264,30,30,1.72,-1,-1,8,4,3,2,harmonic_mean,26.050692332833474,24.937989637683803,26.042162506114494,24.927401186010783,26.00055683904234,26.00810379734484,48.17952265216847,48.18975125821012,47.31137565805016,5.1789708905604455,0.9290974691610888,29.33025714404501,35.58470087428547,32.09089424352408,0.9276688900718636,33.56961772343212,27.1987210407758,32.524270691110075,31.02327951676144,27.7986008337,26.03665231407516,2.260848191996152,21.82700960797007,30.57638545169233,26.04280019431924,2.263499776007316,21.83095325786448,30.591632564236683,0.7217345099841164,0.7094486630757095,0.8675947435267193
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_300_x264.mp4,640,480,1920,1080,300,x264,30,30,1.72,-1,-1,8,4,3,2,geometric_mean,26.67699825286828,25.564881769648448,26.668988963985743,25.55543364081761,26.57271613445947,26.579753398673738,48.34518456512307,48.355226687835696,47.473383168217154,5.225890088505474,0.929086486742082,29.335020845902392,35.587566994978275,32.09378952850873,0.9276608959722126,33.57709600169593,27.21333942798198,32.5312620150051,31.02965617469612,27.81208124037289,26.579872836815174,2.266414664306622,22.562323186599475,30.93211796682465,26.58563306829924,2.269067727159528,22.565708805556312,30.94690938325452,0.7211757815713447,0.7093473867591192,0.8675826402727255
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_300_x264.mp4,640,480,1920,1080,300,x264,30,30,1.72,-1,-1,8,4,3,2,percentile_50,27.2073465,26.0947945,27.1991535,26.0905445,26.961487,26.965966,48.5753015,48.588558500000005,47.762945,5.077006000000001,0.9309565,29.372527,35.526669,32.027507,0.928761,33.587078000000005,27.2600935,32.446691,30.9554185,27.8472485,27.0522895,2.2354025,23.34912,31.068914,27.050728,2.2380275000000003,23.34974,31.0845235,0.7228155,0.71174,0.866384
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_300_x264.mp4,640,480,1920,1080,300,x264,30,30,1.72,-1,-1,8,4,3,2,percentile_5,18.163295,16.983679849999998,18.13944945,16.971421749999998,18.4231008,18.43975225,41.8253024,41.8402517,41.1230452,4.0798517,0.89047055,28.4831605,34.8552082,31.4935037,0.89492405,32.46507735,25.716031750000003,31.47510895,30.01328985,26.37133395,18.3666157,1.91899555,14.06545335,23.63279235,18.38614305,1.92311445,14.0730233,23.658523,0.6175708999999999,0.66055245,0.8406688
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_300_x264.mp4,640,480,1920,1080,300,x264,30,30,1.72,-1,-1,8,4,3,2,percentile_95,36.61629015,35.3725856,36.6160795,35.37392735,36.16294605,36.1673129,54.776613,54.78107125,53.741354,6.9865665,0.95931675,30.15238295,36.3835918,32.968033649999995,0.95398,34.78912265,28.6281815,33.73507345,32.1228855,29.20250455,35.863742349999995,2.7809373999999987,32.03215149999999,39.2581536,35.8673602,2.783145099999999,32.03427524999999,39.274543,0.82251195,0.749806,0.8944040999999999
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_300_x264.mp4,640,480,1920,1080,300,x264,30,30,1.72,-1,-1,8,4,3,2,norm_lp1,27.324115756666668,26.21152772888889,27.31669383333333,26.20319774333333,27.16776608555556,27.17423500888889,48.516321643333335,48.52616403,47.64067588222222,5.297232478888889,0.9293656688888888,29.340101805555555,35.59060401111111,32.09688289777778,0.9278625044444444,33.58504090222222,27.22901312333333,32.53873398333333,31.03647942777778,27.82652287333333,27.14571305444444,2.281076001111112,23.300011132222224,31.308775766666667,27.15102525444444,2.2837145000000003,23.30281151333333,31.323027856666663,0.7244513177777777,0.7099305122222223,0.8677524733333333
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_300_x264.mp4,640,480,1920,1080,300,x264,30,30,1.72,-1,-1,8,4,3,2,norm_lp2,27.93776674409922,26.82185868539809,27.93091620687504,26.814500430162507,27.735963145435164,27.74187938709941,48.68572821236498,48.69536808833865,47.80610471090085,5.370466497922977,0.9296422089098484,29.34516215096843,35.59364629854663,32.09998868966679,0.9280625390243172,33.592991999124806,27.24461706434387,32.54624466968047,31.04332541376782,27.84091251522012,27.68695060205228,2.296765976806082,23.972986944901976,31.680569264511863,27.691813986116788,2.299386919486567,23.975256455706443,31.694257077795736,0.7276367557601129,0.710506846879843,0.8679220817199063
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_640x480_300_x264.mp4,640,480,1920,1080,300,x264,30,30,1.72,-1,-1,8,4,3,2,norm_lp3,28.5185362029688,27.397676454994546,28.512224555072585,27.39116397490693,28.27721446193498,28.282607347859315,48.85333756787068,48.8627732485929,47.96964505060542,5.444624230453374,0.9299160905413604,29.35020176247181,35.596693686332365,32.10310672572815,0.9282609915366116,33.60094768851308,27.2601477560071,32.55379340182422,31.05019368123456,27.85524710490776,28.20339395271787,2.313615209504075,24.592725799922853,32.04654003139643,28.20782259160379,2.3162150046697407,24.594519451033737,32.05965431707036,0.7307280581081695,0.7110762318090879,0.8680914345958806
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_4000_x264.mp4,1280,720,1920,1080,4000,x264,30,30,4.0,-1,-1,8,4,3,2,mean,83.25075838333333,81.35599062888889,83.26338769222221,81.39528845666665,82.10247712333333,82.08968004444445,88.08000352777776,88.07316189222223,86.60585971444445,1.4696482722222224,0.9958489555555556,35.07676052222222,41.25830357,37.04716665,0.9930511833333334,39.92144889111112,40.28865032777778,42.71691605111111,41.70368871555555,40.604297534444434,81.48973610333334,2.642670051111111,76.28164072000001,85.94919284111111,81.47688120333332,2.6396681333333336,76.27573433111111,85.93087258333333,0.9830293366666668,0.8963755244444445,0.96491473
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_4000_x264.mp4,1280,720,1920,1080,4000,x264,30,30,4.0,-1,-1,8,4,3,2,harmonic_mean,83.20692921938348,81.31096184849982,83.2195176965013,81.35005355907514,82.0588667660772,82.04611079649672,88.06104556506341,88.05423416382781,86.58653921035695,1.3238023672397323,0.9958475602224428,35.07182953063777,41.24973689720599,37.04099747673876,0.993048751817122,39.905221739101975,40.24680694656718,42.678576880253175,41.67380367058593,40.56419700049105,81.44583748304626,2.602696663675657,76.2421169815535,85.8955716240706,81.43301678516703,2.59961566726848,76.23627207280782,85.87724567323015,0.9829991283538216,0.8963597041957199,0.9648972086320404
GamingVideoSet2,LoL_30fps_30sec_Part2.yuv,LoL_30fps_30sec_Part2_1280x720_4000_x264.mp4,1280,720,1920,1080,4000,x264,30,30,4.0,-1,-1,8,4,3,2,geometric_mean,83.22864109188866,81.33326002225834,83.24124997219806,81.37245462563098,82.08048160201444,82.06770506083134,88.07043684194323,88.06361038487488,86.59610617462387,1.3424106618688485,0.9958475569048828,35.07422729550621,41.25391588142731,37.043988765647896,0.9930487426397208,39.91311968582551,40.26724915677178,42.6972551757636,41.68836765060557,40.583781129432246,81.46758510719522,2.61506883665634,76.26163055135844,85.92221123774436,81.45474730107235,2.612002662832064,76.25575509825417,85.90388798604573,0.982998818399963,0.8963587727184369,0.9648968839208972
