Dataset,Original_file_name,Distorted_file_name,Width_original,Height_original,Width,Height,Bitrate,Video_codec,FPS,Duration,MOS,CI,Computed_Mos,temporal_pooling,vmaf_v0.6.1,vmaf_v0.6.1neg,vmaf_float_v0.6.1,vmaf_float_v0.6.1neg,vmaf_float_b_v0.6.3,vmaf_b_v0.6.3,vmaf_float_4k_v0.6.1,vmaf_4k_v0.6.1,vmaf_4k_v0.6.1neg,cambi,float_ssim,psnr_y,psnr_cb,psnr_cr,float_ms_ssim,ciede2000,psnr_hvs_y,psnr_hvs_cb,psnr_hvs_cr,psnr_hvs,vmaf_float_b_v0.6.3_bagging,vmaf_float_b_v0.6.3_stddev,vmaf_float_b_v0.6.3_ci_p95_lo,vmaf_float_b_v0.6.3_ci_p95_hi,vmaf_b_v0.6.3_bagging,vmaf_b_v0.6.3_stddev,vmaf_b_v0.6.3_ci_p95_lo,vmaf_b_v0.6.3_ci_p95_hi,integer_vif_scale3
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_1200_x264.mp4,1920,1080,1920,1080,1200,x264,30,30,1.78,-1,-1,norm_lp2,53.99732137091984,52.45354982597681,54.00500023050711,52.46290132766013,53.4034442403601,53.39582786215711,72.28240343621992,72.27593284004755,71.12422080355857,3.6783116070468895,0.8819700890318252,30.69859301422818,41.46008369795016,42.38821575710023,0.8831290697160114,34.254248707919295,27.33100295095288,37.53546335649983,37.1313540968756,28.170218943056728,53.89404246021299,3.164122494360742,50.436595508131546,58.64409902500415,53.887257354282745,3.164303181229552,50.42910494225314,58.63827615548668,0.6839889113179484
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1920x1080_1200_x264.mp4,1920,1080,1920,1080,1200,x264,30,30,1.78,-1,-1,norm_lp3,55.63617991226064,54.0532057933723,55.64420657670652,54.06308660253445,54.99907931507009,54.99112662496896,72.78943994311301,72.78287944050984,71.61939249394021,4.625665919334936,0.8855732028880043,30.933950579715106,41.532835803079074,42.44914245269344,0.8864045453636136,34.45326619765184,27.649054658619928,37.627395226551386,37.199848457580366,28.47271998245329,55.36914313042668,3.6726315016914937,52.294150567330405,59.7928920510336,55.36203873033364,3.672704563327601,52.28633005186307,59.78696298814135,0.6991219421107668
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,1.44,-1,-1,mean,34.793539788888886,33.690471748888896,34.800102871111115,33.697463675555554,34.80091542777778,34.79425481999999,59.06824081444445,59.06129499777778,58.17135443777777,2.9171601400000005,0.8238711011111112,28.063468642222222,40.070663456666665,40.92808505,0.8307007088888889,32.31275511222223,24.41370710444444,35.88028474777778,35.75805086111111,25.29713655444444,35.60002620111111,3.6790064666666655,30.29368647555556,42.30258682333334,35.59428859888889,3.6791317266666654,30.28696276333333,42.296306398888895,0.5478616955555555
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,1.44,-1,-1,harmonic_mean,31.18495000455008,30.280415717280874,31.19161464544629,30.28733681723528,31.49991364866113,31.4931478910039,58.042307344793166,58.03536399082782,57.18270736237884,1.3557204295639678,0.8179104835725375,27.661187631256947,39.945400770216175,40.83405280399788,0.8254248258125092,31.90864798002464,23.791699484117306,35.70925063901964,35.64546748840913,24.70725821767819,32.51422868653838,2.6835796439560387,22.493091559251965,40.8553846241534,32.508421704447024,2.684116618745741,22.48577399840677,40.84891424039064,0.5318957855824669
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,1.44,-1,-1,geometric_mean,32.98113585305348,31.970340852376385,32.987754483911495,31.97728696324975,33.13068513794472,33.123967579144455,58.54370566132496,58.536758457143,57.66407343477172,1.5109385223541922,0.8170676552916732,27.85696676363636,40.00697520613279,40.87987167955724,0.824721650121624,32.105395687173505,24.091975367956447,35.792881755195936,35.700029917232484,24.992412941058067,34.04754156767659,2.9563882618709387,0.0,41.54333066901507,34.04177215917093,2.956846926595228,0.0,41.53695215142971,0.5240237325907108
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,1.44,-1,-1,percentile_1,14.45826771,14.31539423,14.46277552,14.31848381,15.3077297,15.30003067,42.42006183,42.410505920000006,41.88066031,0.1905143,0.57634887,21.64051102,34.783951550000005,37.12847163,0.59627381,25.28424257,17.23555038,30.42303353,32.06773808,18.16302182,16.30595889,0.83962497,4.9940896100000005,27.21028883,16.29857395,0.84126184,4.99516135,27.18930063,0.2640629499999999
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,1.44,-1,-1,percentile_5,17.34999955,16.77225765,17.3659826,16.77833445,18.27578785,18.2695622,45.899568650000006,45.8966206,45.43368625,0.2501113,0.6314471,22.6311567,36.13379535,37.90405475,0.64454215,26.7220462,18.20082405,31.86292605,32.7893968,19.13469285,18.9474269,1.07870395,8.46245165,30.9496351,18.942631350000003,1.0789300000000002,8.4547175,30.9493002,0.3033751
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,1.44,-1,-1,percentile_95,53.4137065,51.99296045,53.4325613,52.01592135,52.9326418,52.91533895,70.95112635,70.94690229999999,69.6435539,9.47873245,0.94489625,33.0842496,43.2235887,44.1502083,0.94827545,38.09424865,30.93221715,39.60940505,39.18059255,31.6825462,53.48427134999999,8.925916249999998,50.9286731,57.90882195,53.46336924999999,8.927198449999999,50.91129114999999,57.903379050000005,0.78715885
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,1.44,-1,-1,norm_lp1,34.793539788888886,33.690471748888896,34.800102871111115,33.697463675555554,34.80091542777778,34.79425481999999,59.06824081444445,59.06129499777778,58.17135443777777,2.9171601400000005,0.8238711011111112,28.063468642222222,40.070663456666665,40.92808505,0.8307007088888889,32.31275511222223,24.41370710444444,35.88028474777778,35.75805086111111,25.29713655444444,35.60002620111111,3.6790064666666655,30.29368647555556,42.30258682333334,35.59428859888889,3.6791317266666654,30.28696276333333,42.296306398888895,0.5478616955555555
GamingVideoSet1,CSGO_30fps_30sec_Part2.yuv,CSGO_30fps_30sec_Part2_1280x720_500_x264.mp4,1280,720,1920,1080,500,x264,30,30,1.44,-1,-1,norm_lp2,36.47326614464223,35.29887819707264,36.47984027106381,35.30597346436302,36.37252729457723,36.36586863053276,59.60446251262228,59.59752443858893,58.69432673785832,4.282952887927016,0.8301628054285718,28.26418735497809,40.13318766361963,40.97635964072586,0.8362590487909314,32.51659394134728,24.72594766500378,35.96641699930747,35.81633046879092,25.59337764521822,37.05587489679366,4.4697219395779335,32.869202731867865,43.10340063014796,37.050116174912205,4.469665703353042,32.862612740397715,43.09722058119297,0.5697608008808375
