Dataset,Original_file_name,Distorted_file_name,Width_original,Height_original,Width,Height,Bitrate,Video_codec,FPS,Duration,MOS,CI,Computed_Mos,temporal_pooling,vmaf_v0.6.1,vmaf_v0.6.1neg,vmaf_float_v0.6.1,vmaf_float_v0.6.1neg,vmaf_float_b_v0.6.3,vmaf_b_v0.6.3,vmaf_float_4k_v0.6.1,vmaf_4k_v0.6.1,vmaf_4k_v0.6.1neg,cambi,float_ssim,psnr_y,psnr_cb,psnr_cr,float_ms_ssim,ciede2000,psnr_hvs_y,psnr_hvs_cb,psnr_hvs_cr,psnr_hvs,vmaf_float_b_v0.6.3_bagging,vmaf_float_b_v0.6.3_stddev,vmaf_float_b_v0.6.3_ci_p95_lo,vmaf_float_b_v0.6.3_ci_p95_hi,vmaf_b_v0.6.3_bagging,vmaf_b_v0.6.3_stddev,vmaf_b_v0.6.3_ci_p95_lo,vmaf_b_v0.6.3_ci_p95_hi,integer_vif_scale3
ITS4S,Broadcast_003-Bsrc11B_SRC.y4m,Broadcast_003-Bsrc11B_1732K.mp4,1024,576,1280,720,1732K,x264,23.976,4.004,4.26923076923077,-1,4.269230769230769,norm_lp1,93.97247001041669,91.05332857291668,93.97014295833334,91.07295122916666,93.49026503125,93.49256691666668,96.11716878125,96.118701625,93.8102185625,0.6943399895833333,0.99758446875,41.287816604166665,47.654227114583335,47.111322093750005,0.9972667604166668,46.95791653125,42.32788546875,45.655091364583335,45.05926164583334,42.78460610416667,92.8497636875,3.1088396041666666,85.26877599999999,97.285476625,92.85192726041667,3.108898020833333,85.27069392708334,97.28763688541665,0.9845379166666666
ITS4S,Broadcast_003-Bsrc11B_SRC.y4m,Broadcast_003-Bsrc11B_1732K.mp4,1024,576,1280,720,1732K,x264,23.976,4.004,4.26923076923077,-1,4.269230769230769,norm_lp2,93.99609191566346,91.07712130638744,93.99377418079646,91.096715996836,93.51082191511752,93.51312240620796,96.1238731442511,96.12540828187971,93.81674395201864,0.8265095710746677,0.9975845196369588,41.28957938839543,47.65730366389294,47.11535346167814,0.997266805043493,46.96068379894273,42.33246595513398,45.65951936761145,45.06519824266216,42.78905457443207,92.8723232432712,3.114585261025876,85.30284221690201,97.29772277758684,92.87448396225643,3.114646165842083,85.3047579267114,97.2998701641122,0.9845412958699452
ITS4S,Broadcast_003-Bsrc11B_SRC.y4m,Broadcast_003-Bsrc11B_1732K.mp4,1024,576,1280,720,1732K,x264,23.976,4.004,4.26923076923077,-1,4.269230769230769,norm_lp3,94.020016788775,91.10126628864823,94.01770856145949,91.12083208993556,93.53163661538228,93.5339358896014,96.1306160487093,96.13215351474815,93.8233064614273,0.9559711853801188,0.9975845705259948,41.29133711926128,47.660401562833904,47.11939533401696,0.9972668496728072,46.96345984216738,42.33705643952492,45.664004110468845,45.07118346491929,42.79351593422295,92.8951930474483,3.120253867237253,85.33757613503923,97.31000267058369,92.89735108596088,3.120316815012224,85.33949008070951,97.31213686579548,0.9845446753301856
ITS4S,Broadcast_004-Bsrc11B_SRC.y4m,Broadcast_004-Bsrc11B_2340K.mp4,1280,720,1280,720,2340K,x264,23.976,4.004,4.55555555555556,-1,4.555555555555555,mean,95.89893275,94.50372015625,95.91646902083332,94.62360471875,95.83580629166666,95.81872202083332,98.8068158125,98.79360911458332,97.7046749375,0.1956964375,0.9985198958333332,46.9514713125,53.23601180208333,52.68753594791667,0.9982791145833332,50.73935479166666,48.45519396875,50.435463885416674,50.17336761458333,48.76182708333334,94.9606236875,3.8539765833333335,85.67323736458331,99.9596915625,94.94473703125,3.855429885416666,85.65435759375002,99.95822522916669,0.9973590833333336
ITS4S,Broadcast_004-Bsrc11B_SRC.y4m,Broadcast_004-Bsrc11B_2340K.mp4,1280,720,1280,720,2340K,x264,23.976,4.004,4.55555555555556,-1,4.555555555555555,harmonic_mean,95.89566608588191,94.49837298849674,95.913199454897,94.61806304115257,95.83172878080036,95.81464752857092,98.8044264061002,98.79121762239102,97.70084694042916,0.1948168462910664,0.998519833714976,46.929322954637215,53.23092830994379,52.682084204291925,0.9982790579247534,50.72878582816311,48.43620834847579,50.428755903637615,50.1647308570226,48.745424850725215,94.95656348011484,3.850889223496787,85.6721017763087,99.95951164330626,94.94067974774832,3.852344240634376,85.65322372970938,99.95803587192204,0.9973586509195134
ITS4S,Broadcast_004-Bsrc11B_SRC.y4m,Broadcast_004-Bsrc11B_2340K.mp4,1280,720,1280,720,2340K,x264,23.976,4.004,4.55555555555556,-1,4.555555555555555,geometric_mean,95.89728061329632,94.50101496124452,95.91481542244388,94.6208010545828,95.83374380616112,95.81666105725188,98.80560792005656,98.79240015865228,97.7027390778355,0.1929222976132849,0.9985198336684205,46.94010060131168,53.233404634844376,52.68474180264744,0.9982790578757218,50.733924147533855,48.445467744426914,50.43201693326255,50.168925894621125,48.75342225226223,94.95856977663748,3.852027153115431,85.67266243364247,99.95960084128669,94.94268459429595,3.853481667148515,85.6537835292529,99.9581297512919,0.9973586503183282
ITS4S,Broadcast_004-Bsrc11B_SRC.y4m,Broadcast_004-Bsrc11B_2340K.mp4,1280,720,1280,720,2340K,x264,23.976,4.004,4.55555555555556,-1,4.555555555555555,percentile_1,94.86920205,93.17679495,94.8857957,93.27799115,94.6627182,94.65110765,97.9110996,97.9021461,96.56732805,0.1320633,0.99765535,45.0491172,52.23599995,51.60409105,0.99747505,49.35752915,46.57298015,49.49247485,49.0112769,47.03557875,93.79395895,3.60699405,85.27092435,99.32636755,93.7831024,3.6076011,85.26621875000001,99.31624095,0.99509435
ITS4S,Broadcast_004-Bsrc11B_SRC.y4m,Broadcast_004-Bsrc11B_2340K.mp4,1280,720,1280,720,2340K,x264,23.976,4.004,4.55555555555556,-1,4.555555555555555,percentile_5,95.091995,93.40527425,95.11359575,93.5030225,94.939488,94.91771925,98.11072075,98.09332275,96.77069375,0.1405472499999999,0.997782,45.3310395,52.57321575,51.90186475,0.9976055,49.53702875,46.69495625,49.61149925,49.208699,47.12256475,94.0718675,3.63871375,85.299038,99.66289225,94.05176775,3.63980225,85.27509825,99.64723275,0.99553125
ITS4S,Broadcast_004-Bsrc11B_SRC.y4m,Broadcast_004-Bsrc11B_2340K.mp4,1280,720,1280,720,2340K,x264,23.976,4.004,4.55555555555556,-1,4.555555555555555,percentile_95,96.89740675,95.7568755,96.91233325,95.8981,96.93271775,96.9064505,99.6520035,99.642618,98.77041825,0.243974,0.99904475,48.713742,54.0404315,53.36246775,0.99877175,51.7249255,49.955014250000005,51.202888,50.979723750000005,50.1540435,96.0519105,4.05187175,86.29062025,100.0,96.02767425,4.054892000000001,86.2701015,100.0,0.998764
ITS4S,Broadcast_004-Bsrc11B_SRC.y4m,Broadcast_004-Bsrc11B_2340K.mp4,1280,720,1280,720,2340K,x264,23.976,4.004,4.55555555555556,-1,4.555555555555555,norm_lp1,95.89893275,94.50372015625,95.91646902083332,94.62360471875,95.83580629166666,95.81872202083332,98.8068158125,98.79360911458332,97.7046749375,0.1956964375,0.9985198958333332,46.9514713125,53.23601180208333,52.68753594791667,0.9982791145833332,50.73935479166666,48.45519396875,50.435463885416674,50.17336761458333,48.76182708333334,94.9606236875,3.8539765833333335,85.67323736458331,99.9596915625,94.94473703125,3.855429885416666,85.65435759375002,99.95822522916669,0.9973590833333336
ITS4S,Broadcast_004-Bsrc11B_SRC.y4m,Broadcast_004-Bsrc11B_2340K.mp4,1280,720,1280,720,2340K,x264,23.976,4.004,4.55555555555556,-1,4.555555555555555,norm_lp2,95.90058852488671,94.50643215602985,95.9181262548194,94.6264156437624,95.83787382086952,95.82078802677768,98.80802595975987,98.79482034283166,97.70661546829518,0.1983567703925492,0.998519957996198,46.96297497744161,53.23865765791337,52.69036647159687,0.9982791712901768,50.74487955436711,48.4650034498158,50.43896949405708,50.17789255563018,48.77031106469317,94.96268258540812,3.8559511447848944,85.67381334792617,99.95978199948188,94.9467944549836,3.857403326197453,85.6549327195393,99.95832040312568,0.9973595162346384
ITS4S,Broadcast_004-Bsrc11B_SRC.y4m,Broadcast_004-Bsrc11B_2340K.mp4,1280,720,1280,720,2340K,x264,23.976,4.004,4.55555555555556,-1,4.555555555555555,norm_lp3,95.90224791838264,94.5091509125076,95.91978710481852,94.62923377916364,95.83994636904868,95.82285905036488,98.80923835340806,98.79603383510523,97.70856065791126,0.2008889215416373,0.9985200201570172,46.97461583737197,53.24134357689704,52.69323484151426,0.9982792279962548,50.75050392237521,48.47490019936581,50.44253646144078,50.18250518987526,48.778878281346174,94.9647464450292,3.857952584096412,85.67439038102903,99.9598721531806,94.94885684016702,3.859403730187238,85.65550890399827,99.95841527419674,0.9973599490222844
ITS4S,Broadcast_005-Bsrc11B_SRC.y4m,Broadcast_005-Bsrc11B_0951K.mp4,696,392,1280,720,0951K,x264,23.976,4.004,3.32,-1,3.32,mean,70.981514375,67.52835122916666,70.98353016666665,67.53277554166667,70.36546846875,70.36343582291666,79.81290519791668,79.81102722916667,77.12133488541667,5.456806093749999,0.9882705520833333,34.91561310416667,45.855538291666655,47.67104121875,0.98838746875,41.3385845,33.21462838541667,40.96644902083333,42.89557495833333,34.03641009375,69.91752463541667,1.5676320833333337,66.88309585416665,72.40794995833333,69.91569571875,1.5681251979166664,66.88007985416667,72.40688589583333,0.9210896770833332
ITS4S,Broadcast_005-Bsrc11B_SRC.y4m,Broadcast_005-Bsrc11B_0951K.mp4,696,392,1280,720,0951K,x264,23.976,4.004,3.32,-1,3.32,harmonic_mean,70.97193858780487,67.51922347681614,70.9739390077015,67.5236451979978,70.35560906067141,70.353592509442,79.80859399501476,79.80672312872221,77.11769966885865,5.278059444320044,0.9882693671278746,34.90995648073112,45.84551651606013,47.66481171073967,0.988386347406907,41.32204207592021,33.204851153636504,40.95267037560095,42.88600710878874,34.02677280186505,69.90790218706891,1.5631144089081,66.8752814283475,72.39775070878787,69.90608846191002,1.5636009757887472,66.87227639992786,72.3966996205292,0.9210694880178858
