Dataset,Original_file_name,Distorted_file_name,Width_original,Height_original,Width,Height,Bitrate,Video_codec,FPS,Duration,MOS,CI,Computed_Mos,temporal_pooling,vmaf_v0.6.1,vmaf_v0.6.1neg,vmaf_float_v0.6.1,vmaf_float_v0.6.1neg,vmaf_float_b_v0.6.3,vmaf_b_v0.6.3,vmaf_float_4k_v0.6.1,vmaf_4k_v0.6.1,vmaf_4k_v0.6.1neg,cambi,float_ssim,psnr_y,psnr_cb,psnr_cr,float_ms_ssim,ciede2000,psnr_hvs_y,psnr_hvs_cb,psnr_hvs_cr,psnr_hvs,vmaf_float_b_v0.6.3_bagging,vmaf_float_b_v0.6.3_stddev,vmaf_float_b_v0.6.3_ci_p95_lo,vmaf_float_b_v0.6.3_ci_p95_hi,vmaf_b_v0.6.3_bagging,vmaf_b_v0.6.3_stddev,vmaf_b_v0.6.3_ci_p95_lo,vmaf_b_v0.6.3_ci_p95_hi,integer_vif_scale3,eSSIM,SSIM
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_2000_x264.mp4,1920,1080,1920,1080,2000,x264,30,30,4.12,-1,4.117647058823529,geometric_mean,74.02615657433765,72.02438990775259,74.03506741325872,72.04249691308432,72.67875939217821,72.67009757854645,83.1724477909562,83.16572341053451,81.64310612336728,2.986702419930324,0.9785428249093464,33.31442648084998,39.02537551221604,40.46908179089881,0.9726095671066216,37.12647884327488,32.645197593054604,37.84732966959576,38.43992004183124,33.31358809448099,72.31161417099422,1.5973424551358848,69.94034814168998,75.16500142986311,72.30363901731802,1.5978872001134503,69.93096286663166,75.15913884118766,0.902517010641414,0.8463495459522431,0.9155679101180936
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_2000_x264.mp4,1920,1080,1920,1080,2000,x264,30,30,4.12,-1,4.117647058823529,percentile_5,67.6423802,65.88800445,67.6641089,65.90508795,66.30600225,66.3033889,78.8755985,78.874848,77.48813030000001,2.39920785,0.96819665,32.01498335,38.0999599,39.94225525,0.96183945,35.71728705,30.72517995,36.69053755,37.5898387,31.47156485,66.1865851,1.18543555,64.2938879,68.87798395,66.18430105,1.18588955,64.28923895,68.8720728,0.8619715,0.81034755,0.8963886000000001
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_2000_x264.mp4,1920,1080,1920,1080,2000,x264,30,30,4.12,-1,4.117647058823529,percentile_95,80.1239929,77.9332684,80.13431745,77.94925554999999,78.60275075,78.60332204999999,87.3768284,87.3751216,85.63096615,3.62669115,0.98649845,34.66947235,39.89272615,41.2820232,0.98068005,38.3322581,34.5603014,38.86715025,39.3141207,35.1323887,78.22660594999999,2.15848855,76.00583424999999,81.02458195000001,78.20910024999999,2.1599178,75.99480565,81.0231514,0.9347693,0.87888835,0.93135355
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_2000_x264.mp4,1920,1080,1920,1080,2000,x264,30,30,4.12,-1,4.117647058823529,norm_lp1,74.12413224555556,72.11814624777779,74.13300171222222,72.13631621222223,72.77648157888889,72.76786518,83.2127269111111,83.20601902555555,81.6807668588889,3.012037257777777,0.9785588955555556,33.32354433888889,39.02940811222222,40.47128104222222,0.9726258222222224,37.13458902555555,32.66562133111111,37.85265559111112,38.44333451777777,33.33188577222222,72.40594891777778,1.6226142266666668,70.03517669666667,75.25911476666667,72.39801190666667,1.6231694977777775,70.02583653,75.25328975333335,0.9027966388888888,0.8466237433333335,0.9156270477777778
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_2000_x264.mp4,1920,1080,1920,1080,2000,x264,30,30,4.12,-1,4.117647058823529,norm_lp2,74.2216393029224,72.21142495639494,74.23046863037341,72.2296586285961,72.87365182389492,72.86507983527264,83.25293794827918,83.2462462350086,81.7183580570784,3.037697584998262,0.9785749225567396,33.332689843197485,39.03343740497078,40.47349154624762,0.9726420330781458,37.14267284879399,32.68609955969356,37.857970901077415,38.44674845434779,33.35021914474086,72.49994741160216,1.6477430513062965,70.12989333554387,75.35270768718696,72.4920476247859,1.6483065219382032,70.12059690180286,75.34691950104882,0.9030731126276156,0.8468945683205824,0.915685976271876
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_2000_x264.mp4,1920,1080,1920,1080,2000,x264,30,30,4.12,-1,4.117647058823529,norm_lp3,74.31871783828171,72.30427629091642,74.32750809660176,72.3225745036437,72.97030854919103,72.96178013015832,83.29308491511844,83.28640907536295,81.75588508392572,3.063880649528321,0.97859090616988,33.34186332342209,39.03746333014863,40.4757133411662,0.9726581999363392,37.15072996580575,32.70663475992726,37.86327566227837,38.45016187564883,33.3685900949699,72.59364410887257,1.672447354968361,70.22452414190886,75.44581126075242,72.58578075886604,1.6730169634921737,70.21527018186204,75.4400592591236,0.9033464961826868,0.847162132700323,0.9157446987352617
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_4000_x264.mp4,640,480,1920,1080,4000,x264,30,30,3.71,-1,3.7058823529411766,mean,75.0768473011111,72.9879115922222,75.08462633888888,73.03225847888888,73.05735518888888,73.04973298,81.93015390444445,81.92421595888888,80.30852745888888,0.2401598144444444,0.991980341111111,31.01462105444445,38.94849733777777,40.53521326,0.9803613311111112,37.16221105111112,31.38186204888889,39.62540248999999,40.47425828222222,32.20347961111111,72.4998776788889,2.699595283333333,68.28146899666667,77.09665386,72.49292914777777,2.6994061255555555,68.27466055444445,77.08945992111111,0.9853221222222222,0.8172706877777778,0.9125584488888888
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_4000_x264.mp4,640,480,1920,1080,4000,x264,30,30,3.71,-1,3.7058823529411766,harmonic_mean,74.99372530477353,72.90666919554329,75.00144363343679,72.95087438988128,72.9812303250003,72.97366692087634,81.89268560611676,81.88677936683163,80.27218878657372,0.2240126071986841,0.9919794046523076,31.006616298113,38.93772409016992,40.52946737779871,0.9803591124006455,37.152579146935246,31.367581101101425,39.60066787367965,40.455005923001,32.18954780480332,72.41782936003237,2.6843975972644465,68.17347235669371,77.03641698355646,72.41093759013562,2.684195320234535,68.16673635568442,77.02927526309897,0.9853049458853528,0.817234190334738,0.9125401101916608
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_4000_x264.mp4,640,480,1920,1080,4000,x264,30,30,3.71,-1,3.7058823529411766,geometric_mean,75.0346681247569,72.9466636114949,75.04241671193469,72.99093854099432,73.01871340145547,73.01112071876426,81.91117759647628,81.90525557235914,80.2901161052852,0.1981095833154295,0.9919794007601844,31.010497639127227,38.94297719067077,40.53226584172504,0.9803590899753358,37.15726432847641,31.37449826662922,39.61272512540469,40.4643805438288,32.19630053091964,72.45822245439841,2.689134470217227,68.22664843639276,77.06611410017499,72.4513024209818,2.6889361301880217,68.2198763635249,77.05894649214115,0.985304806289062,0.8172301183458365,0.9125392282373952
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_4000_x264.mp4,640,480,1920,1080,4000,x264,30,30,3.71,-1,3.7058823529411766,percentile_5,70.98995550000001,69.1515653,70.9893295,69.18824269999999,69.32447954999999,69.31097349999999,78.9657844,78.95995864999999,77.49924375,0.0658192,0.9893908,30.068522,37.86427565,39.8030672,0.9766168,36.2206565,30.1827585,37.954313,39.0655794,31.0188623,68.60611795,2.3528459,63.6763085,73.6142933,68.59901760000001,2.352295,63.67051735,73.61579640000001,0.97461975,0.80415715,0.90222715
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_4000_x264.mp4,640,480,1920,1080,4000,x264,30,30,3.71,-1,3.7058823529411766,percentile_95,79.29985945,77.1067323,79.3043,77.15229245,77.13405395,77.12359339999999,84.88079725,84.8709259,83.19406765,0.4920076,0.994041,31.74108585,39.98797065,41.3222729,0.98378995,38.1578725,32.4852457,41.1678219,41.89376285,33.322628800000004,76.61000324999999,3.210978,72.714624,80.7424201,76.61102035,3.21041525,72.70311385,80.72943975,0.9939074,0.83126525,0.92164685
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_4000_x264.mp4,640,480,1920,1080,4000,x264,30,30,3.71,-1,3.7058823529411766,norm_lp1,75.0768473011111,72.9879115922222,75.08462633888888,73.03225847888888,73.05735518888888,73.04973298,81.93015390444445,81.92421595888888,80.30852745888888,0.2401598144444444,0.991980341111111,31.01462105444445,38.94849733777777,40.53521326,0.9803613311111112,37.16221105111112,31.38186204888889,39.62540248999999,40.47425828222222,32.20347961111111,72.4998776788889,2.699595283333333,68.28146899666667,77.09665386,72.49292914777777,2.6994061255555555,68.27466055444445,77.08945992111111,0.9853221222222222,0.8172706877777778,0.9125584488888888
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_4000_x264.mp4,640,480,1920,1080,4000,x264,30,30,3.71,-1,3.7058823529411766,norm_lp2,75.11915206740092,73.02929757567875,75.12696101285131,73.07371743838749,73.09611133466872,73.08846008818543,81.94915699690816,81.94320335974555,80.32697041395392,0.2858259429924151,0.9919812810430688,31.01872651289467,38.95400651779588,40.538168361400906,0.9803635714738488,37.16715980926522,31.38921614084526,39.63807396623759,40.48416556405867,32.21065139607898,72.54165959970496,2.7102859791063825,68.33633112460248,77.12725453866315,72.53468305086281,2.710105507395024,68.32948698005809,77.12003445663898,0.98533939355036,0.8173112885315206,0.9125776586476974
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_4000_x264.mp4,640,480,1920,1080,4000,x264,30,30,3.71,-1,3.7058823529411766,norm_lp3,75.16157542756167,73.07081508127101,75.1694137216377,73.11530896960996,73.13497623394274,73.12729645512614,81.96818599870485,81.9622169033697,80.34544415706108,0.3388781458587945,0.9919822205562592,31.02281386816873,38.95950422310014,40.54113109885904,0.98036581106271,37.172110188495175,31.396560586998422,39.65073884269966,40.49410282994416,32.217815846781754,72.5835609145327,2.721186340849314,68.39121471970594,77.15791432701792,72.57655684433249,2.7210139672725004,68.38433556651314,77.15066830736747,0.98535662041728,0.8173519228506185,0.912596857324173
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.65,-1,1.6470588235294117,mean,37.620090978888896,35.89522088222222,37.62908834666667,35.905509450000004,37.22163845,37.21313978888889,58.27641724777777,58.26946118555556,56.89796030111111,4.185154841111111,0.9101980711111112,28.74370558333333,36.98108293111111,38.72617377222223,0.9073186033333333,32.942654516666664,25.60309322,34.27682390333333,35.23061962222222,26.43846121777778,37.39272425555557,2.1042796800000003,34.587562742222225,41.54683742111112,37.38487782111112,2.104517565555556,34.57985629333333,41.53778674555555,0.6832261377777779,0.6765035622222222,0.8335174811111111
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.65,-1,1.6470588235294117,harmonic_mean,36.6750668605014,35.00084838846504,36.68421606204678,35.011159418757174,36.32456626262096,36.31594103543406,57.97031027779211,57.96330783972628,56.6139872897866,3.862296283586233,0.9098343002718224,28.71707697244298,36.9729788144514,38.72115988992427,0.9070256622400268,32.91359953240708,25.54873969036709,34.26526304229653,35.22155281769243,26.387890075364123,36.543720219779296,2.079751474345524,33.53353830276711,40.91464166069306,36.53577803599064,2.079962464949329,33.525576215739754,40.90552028808345,0.6812997379031942,0.6756175360273813,0.8332600421742475
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.65,-1,1.6470588235294117,geometric_mean,37.14627089410179,35.445811818038564,37.15535122097889,35.45611637126864,36.7710443127981,36.76247506009742,58.1218690464793,58.11488899591953,56.75442653497769,3.985308860170512,0.9098139224519683,28.729943070623666,36.97693207910132,38.723598130583376,0.907008908989286,32.927745721329046,25.57488049047861,34.27090550420067,35.22596462498783,26.412247829038584,36.9658812224205,2.08605381673445,34.06267335197481,41.22627742404954,36.95797954146279,2.086272180051427,34.054842132409085,41.21718397303825,0.6808082632902275,0.6753939108986362,0.8332327671904199
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.65,-1,1.6470588235294117,percentile_5,27.6755694,25.9054288,27.6799066,25.92306645,27.50107565,27.5048774,50.957296250000006,50.95186415,49.8744224,2.1367554,0.86157765,27.30442335,35.93376145,38.0386924,0.8629409499999999,31.20940265,23.6315484,33.05918525,34.18761005,24.4960403,27.99910255,1.6924019499999998,24.5679513,33.04752310000001,27.9956977,1.6927891000000002,24.55503085,33.03879425,0.58729425,0.60664235,0.7908389
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.65,-1,1.6470588235294117,percentile_95,46.69053145,44.58221135,46.70767485,44.6042566,46.0971099,46.09183375,64.7732278,64.7736934,63.1913064,5.9204412,0.947665,30.15278695,37.74277575,39.5811413,0.94030185,34.33796585,27.60139555,35.1307742,36.20707315000001,28.3889959,46.0671951,2.58473375,43.55265725,49.7034474,46.0600871,2.58583395,43.55237575,49.6969029,0.77486235,0.7338191000000001,0.8653328
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.65,-1,1.6470588235294117,norm_lp1,37.620090978888896,35.89522088222222,37.62908834666667,35.905509450000004,37.22163845,37.21313978888889,58.27641724777777,58.26946118555556,56.89796030111111,4.185154841111111,0.9101980711111112,28.74370558333333,36.98108293111111,38.72617377222223,0.9073186033333333,32.942654516666664,25.60309322,34.27682390333333,35.23061962222222,26.43846121777778,37.39272425555557,2.1042796800000003,34.587562742222225,41.54683742111112,37.38487782111112,2.104517565555556,34.57985629333333,41.53778674555555,0.6832261377777779,0.6765035622222222,0.8335174811111111
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.65,-1,1.6470588235294117,norm_lp2,38.069942202904016,36.32255343730527,38.07885469643495,36.332824035693925,37.65060236094666,37.64217795981756,58.42857372827664,58.42164178997557,57.03948000353219,4.353675881312556,0.9105743664427292,28.757428362107653,36.98521027146942,38.72875791025186,0.9076224837562824,32.95742816550316,25.631221967574746,34.28267580921457,35.23525905256888,26.46458851678249,37.80026707290492,2.1228718697377764,35.07727050092058,41.86015138376417,37.79248125026248,2.1231308300799907,35.06966836821175,41.85115352116472,0.685548514869648,0.6775871147825873,0.8337975902253689
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_1920x1080_600_x264.mp4,1920,1080,1920,1080,600,x264,30,30,1.65,-1,1.6470588235294117,norm_lp3,38.49809275497547,36.72985761691353,38.50691869566234,36.74010660198671,38.05971038233184,38.051363244929945,58.57839976980559,58.57149209114255,57.17903331557099,4.494077794099144,0.9109430851539386,28.771106436216886,36.989314090554615,38.73135048845735,0.9079207335970249,32.97206407976508,25.65924779879578,34.288462060457114,35.239882927981,26.490613969692912,38.19022743491026,2.1420094177663893,35.5369414773319,42.16637952016286,38.18250640397704,2.1422919683322483,35.52942760866698,42.15744415064383,0.687782357397907,0.6786456172745476,0.8340732092954171
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.59,-1,2.588235294117647,mean,49.63180682111111,47.81779828222222,49.64176413555556,47.83172923666667,48.35044883999999,48.3407780888889,65.3614965211111,65.35379502666666,63.958499537777776,6.58750774,0.962379118888889,29.58895377,36.23753597555555,38.09719286000001,0.9510143211111112,34.57843908666666,27.82615236666667,33.42381222111111,34.76393915333333,28.540866382222223,48.17399725333333,2.161292781111112,44.7451413188889,52.17677755666667,48.16513981,2.160099201111111,44.7373432,52.16520299,0.8513051666666666,0.7436583555555555,0.8658366288888889
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.59,-1,2.588235294117647,harmonic_mean,49.18411289614769,47.38312654492208,49.19417343543172,47.396999951636445,47.91790829280999,47.90812619711626,65.1962158193507,65.18850625392479,63.80086438556533,6.555956781591118,0.9623475485135422,29.57667894917475,36.2259939955162,38.09175049026827,0.9509825714196144,34.56333333060323,27.79867394361837,33.40545988459457,34.75399918744031,28.515283979453542,47.75460483253258,2.1479843549436164,44.255065563176124,51.800247322226014,47.74567223472393,2.1467812401802666,44.247264422587314,51.78856749820674,0.8508284744969294,0.7434122852248382,0.8657509403513699
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.59,-1,2.588235294117647,geometric_mean,49.40523867746211,47.597602896620415,49.41524913601484,47.6115064934817,48.13142934031126,48.1217017321211,65.27781791325123,65.27011175991677,63.878648883966754,6.5692757871721925,0.9623468845753882,29.58261298239437,36.23160560299358,38.09439251085336,0.9509817112339992,34.570665814437746,27.811919207507763,33.4143459856176,34.758807270307656,28.527625422658208,47.961424313665184,2.1515265454593435,44.4965477516978,51.98611320961849,47.95252760299256,2.1503242255376764,44.48874528781584,51.974484728001165,0.850784012960011,0.7433689647061643,0.8657441527377888
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.59,-1,2.588235294117647,percentile_5,41.939039400000006,40.41408345,41.9447924,40.4163779,40.9621722,40.95584525,59.9165678,59.90163875,58.63979075,5.86819285,0.94755625,28.58258745,35.2391163,37.5273239,0.9360766,33.356242400000006,26.34280585,32.23520675,33.950619849999995,27.08791065,40.79572905,1.83801425,37.12203875,44.99255805,40.7846713,1.83799935,37.11319275,44.9859844,0.79568365,0.70699605,0.8423779
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.59,-1,2.588235294117647,percentile_95,56.89250895,55.0297447,56.90384065,55.03458654999999,55.34534379999999,55.34014965,70.62786179999999,70.62340959999999,69.11217004999999,7.4033925,0.9734914,30.4993168,37.27036565,38.9847124,0.96280105,35.796850199999994,29.37988725,34.7174003,35.82953255,30.052480300000003,55.2142074,2.5570299,52.39893425,59.1193973,55.1818015,2.55499175,52.38856415,59.127675,0.8981908000000001,0.7791064,0.88552605
KUGVD,FIFA17_30fps_30sec_v2.yuv,FIFA17_30fps_30sec_v2_640x480_600_x264.mp4,640,480,1920,1080,600,x264,30,30,2.59,-1,2.588235294117647,norm_lp1,49.63180682111111,47.81779828222222,49.64176413555556,47.83172923666667,48.35044883999999,48.3407780888889,65.3614965211111,65.35379502666666,63.958499537777776,6.58750774,0.962379118888889,29.58895377,36.23753597555555,38.09719286000001,0.9510143211111112,34.57843908666666,27.82615236666667,33.42381222111111,34.76393915333333,28.540866382222223,48.17399725333333,2.161292781111112,44.7451413188889,52.17677755666667,48.16513981,2.160099201111111,44.7373432,52.16520299,0.8513051666666666,0.7436583555555555,0.8658366288888889
